Image,Row,Col,Pixel_X,Pixel_Y,Northing,Easting,Average_NDVI,Vegetation_Ratio,Status,Latitude,Longitude
jpr_20240528_AB01_MS_aligned_sun-all,26,36,2336,1457,4300314.226706052,621411.9849462883,0.53467435,0.8085227272727272,HEALTHY,38.843271176656216,-7.600991696229556
jpr_20240528_AB01_MS_aligned_sun-all,26,37,2400,1457,4300314.226706052,621415.1849462691,0.47415608,0.8255681818181818,HEALTHY,38.84327073507248,-7.600954833438661
jpr_20240528_AB01_MS_aligned_sun-all,26,38,2464,1457,4300314.226706052,621418.38494625,0.43089443,0.9639204545454544,HEALTHY,38.843270293477104,-7.600917970648574
jpr_20240528_AB01_MS_aligned_sun-all,26,39,2528,1457,4300314.226706052,621421.5849462309,0.39464006,1.0,HEALTHY,38.84326985187011,-7.600881107859297
jpr_20240528_AB01_MS_aligned_sun-all,26,40,2592,1457,4300314.226706052,621424.7849462117,0.39400545,1.0,HEALTHY,38.84326941025148,-7.600844245070827
jpr_20240528_AB01_MS_aligned_sun-all,26,41,2656,1457,4300314.226706052,621427.9849461927,0.44608095,0.9948863636363636,HEALTHY,38.843268968621224,-7.600807382283164
jpr_20240528_AB01_MS_aligned_sun-all,26,42,2720,1457,4300314.226706052,621431.1849461736,0.50350595,0.9676136363636364,HEALTHY,38.843268526979344,-7.6007705194963116
jpr_20240528_AB01_MS_aligned_sun-all,26,43,2784,1457,4300314.226706052,621434.3849461544,0.5666242,0.8278409090909091,HEALTHY,38.84326808532582,-7.600733656710268
jpr_20240528_AB01_MS_aligned_sun-all,26,44,2848,1457,4300314.226706052,621437.5849461353,0.58867836,0.8051136363636363,HEALTHY,38.84326764366068,-7.600696793925033
jpr_20240528_AB01_MS_aligned_sun-all,26,45,2912,1457,4300314.226706052,621440.7849461162,0.5263047,0.756534090909091,HEALTHY,38.84326720198391,-7.600659931140606
jpr_20240528_AB01_MS_aligned_sun-all,26,46,2976,1457,4300314.226706052,621443.984946097,0.5660683,0.7798295454545454,HEALTHY,38.843266760295506,-7.600623068356988
jpr_20240528_AB01_MS_aligned_sun-all,26,47,3040,1457,4300314.226706052,621447.184946078,0.5472065,0.7917613636363636,HEALTHY,38.84326631859548,-7.600586205574178
jpr_20240528_AB01_MS_aligned_sun-all,26,48,3104,1457,4300314.226706052,621450.3849460589,0.5176876,0.8184659090909091,HEALTHY,38.84326587688381,-7.600549342792178
jpr_20240528_AB01_MS_aligned_sun-all,26,49,3168,1457,4300314.226706052,621453.5849460397,0.5270148,0.8122159090909091,HEALTHY,38.84326543516053,-7.600512480010985
jpr_20240528_AB01_MS_aligned_sun-all,27,0,32,1512,4300311.476897081,621296.7849469767,0.5196958,0.7914772727272728,HEALTHY,38.84326229313897,-7.602319241985771
jpr_20240528_AB01_MS_aligned_sun-all,27,1,96,1512,4300311.476897081,621299.9849469576,0.58488464,0.8471590909090909,HEALTHY,38.84326185197425,-7.602282379178558
jpr_20240528_AB01_MS_aligned_sun-all,27,2,160,1512,4300311.476897081,621303.1849469384,0.5381211,0.8011363636363636,HEALTHY,38.84326141079791,-7.602245516372153
jpr_20240528_AB01_MS_aligned_sun-all,27,3,224,1512,4300311.476897081,621306.3849469193,0.5711616,0.7661931818181819,HEALTHY,38.84326096960992,-7.602208653566555
jpr_20240528_AB01_MS_aligned_sun-all,27,4,288,1512,4300311.476897081,621309.5849469001,0.54027236,0.8607954545454546,HEALTHY,38.843260528410326,-7.602171790761766
jpr_20240528_AB01_MS_aligned_sun-all,27,5,352,1512,4300311.476897081,621312.784946881,0.557982,0.8039772727272727,HEALTHY,38.84326008719909,-7.602134927957784
jpr_20240528_AB01_MS_aligned_sun-all,27,6,416,1512,4300311.476897081,621315.9849468619,0.51930267,0.8082386363636364,HEALTHY,38.84325964597623,-7.602098065154609
jpr_20240528_AB01_MS_aligned_sun-all,27,7,480,1512,4300311.476897081,621319.1849468428,0.4716868,0.7482954545454545,HEALTHY,38.84325920474174,-7.602061202352242
jpr_20240528_AB01_MS_aligned_sun-all,27,8,544,1512,4300311.476897081,621322.3849468237,0.5067415,0.8176136363636364,HEALTHY,38.84325876349562,-7.602024339550683
jpr_20240528_AB01_MS_aligned_sun-all,27,9,608,1512,4300311.476897081,621325.5849468046,0.55985606,0.8096590909090909,HEALTHY,38.84325832223787,-7.601987476749933
jpr_20240528_AB01_MS_aligned_sun-all,27,10,672,1512,4300311.476897081,621328.7849467854,0.53976905,0.8210227272727273,HEALTHY,38.8432578809685,-7.601950613949991
jpr_20240528_AB01_MS_aligned_sun-all,27,11,736,1512,4300311.476897081,621331.9849467663,0.5390397,0.8434659090909091,HEALTHY,38.84325743968748,-7.601913751150855
jpr_20240528_AB01_MS_aligned_sun-all,27,12,800,1512,4300311.476897081,621335.1849467471,0.50743574,0.8801136363636364,HEALTHY,38.84325699839485,-7.601876888352529
jpr_20240528_AB01_MS_aligned_sun-all,27,13,864,1512,4300311.476897081,621338.3849467281,0.5067292,0.8326704545454545,HEALTHY,38.84325655709059,-7.601840025555009
jpr_20240528_AB01_MS_aligned_sun-all,27,14,928,1512,4300311.476897081,621341.584946709,0.49870834,0.7789772727272727,HEALTHY,38.8432561157747,-7.601803162758299
jpr_20240528_AB01_MS_aligned_sun-all,27,15,992,1512,4300311.476897081,621344.7849466898,0.5832153,0.7909090909090909,HEALTHY,38.84325567444717,-7.601766299962396
jpr_20240528_AB01_MS_aligned_sun-all,27,16,1056,1512,4300311.476897081,621347.9849466707,0.5885059,0.8201704545454546,HEALTHY,38.84325523310802,-7.601729437167301
jpr_20240528_AB01_MS_aligned_sun-all,27,17,1120,1512,4300311.476897081,621351.1849466516,0.5331722,0.8221590909090909,HEALTHY,38.84325479175725,-7.601692574373014
jpr_20240528_AB01_MS_aligned_sun-all,27,18,1184,1512,4300311.476897081,621354.3849466324,0.5089147,0.8011363636363636,HEALTHY,38.84325435039484,-7.601655711579537
jpr_20240528_AB01_MS_aligned_sun-all,27,19,1248,1512,4300311.476897081,621357.5849466133,0.5518295,0.803409090909091,HEALTHY,38.8432539090208,-7.601618848786867
jpr_20240528_AB01_MS_aligned_sun-all,27,20,1312,1512,4300311.476897081,621360.7849465943,0.53296995,0.7394886363636364,HEALTHY,38.84325346763514,-7.601581985995002
jpr_20240528_AB01_MS_aligned_sun-all,27,21,1376,1512,4300311.476897081,621363.9849465751,0.54724056,0.7659090909090909,HEALTHY,38.843253026237846,-7.601545123203948
jpr_20240528_AB01_MS_aligned_sun-all,27,22,1440,1512,4300311.476897081,621367.184946556,0.5603324,0.8803977272727272,HEALTHY,38.843252584828925,-7.601508260413702
jpr_20240528_AB01_MS_aligned_sun-all,27,23,1504,1512,4300311.476897081,621370.3849465369,0.5317808,0.78125,HEALTHY,38.84325214340837,-7.601471397624263
jpr_20240528_AB01_MS_aligned_sun-all,27,24,1568,1512,4300311.476897081,621373.5849465177,0.5131507,0.85625,HEALTHY,38.84325170197619,-7.601434534835635
jpr_20240528_AB01_MS_aligned_sun-all,27,25,1632,1512,4300311.476897081,621376.7849464986,0.48648673,0.9005681818181818,HEALTHY,38.843251260532384,-7.601397672047814
jpr_20240528_AB01_MS_aligned_sun-all,27,26,1696,1512,4300311.476897081,621379.9849464794,0.5110149,0.9338068181818182,HEALTHY,38.84325081907694,-7.601360809260801
jpr_20240528_AB01_MS_aligned_sun-all,27,27,1760,1512,4300311.476897081,621383.1849464604,0.5744951,0.7568181818181818,HEALTHY,38.843250377609884,-7.601323946474595
jpr_20240528_AB01_MS_aligned_sun-all,27,28,1824,1512,4300311.476897081,621386.3849464413,0.5156762,0.9389204545454546,HEALTHY,38.843249936131194,-7.601287083689199
jpr_20240528_AB01_MS_aligned_sun-all,27,29,1888,1512,4300311.476897081,621389.5849464221,0.566591,0.8133522727272727,HEALTHY,38.843249494640865,-7.60125022090461
jpr_20240528_AB01_MS_aligned_sun-all,27,30,1952,1512,4300311.476897081,621392.784946403,0.55333936,0.7690340909090909,HEALTHY,38.84324905313891,-7.60121335812083
jpr_20240528_AB01_MS_aligned_sun-all,27,31,2016,1512,4300311.476897081,621395.9849463839,0.53367275,0.8519886363636363,HEALTHY,38.84324861162533,-7.60117649533786
jpr_20240528_AB01_MS_aligned_sun-all,27,32,2080,1512,4300311.476897081,621399.1849463647,0.52089083,0.903125,HEALTHY,38.843248170100125,-7.6011396325556975
jpr_20240528_AB01_MS_aligned_sun-all,27,33,2144,1512,4300311.476897081,621402.3849463456,0.5169654,0.8576704545454545,HEALTHY,38.84324772856328,-7.601102769774343
jpr_20240528_AB01_MS_aligned_sun-all,27,34,2208,1512,4300311.476897081,621405.5849463266,0.49476844,0.8923295454545455,HEALTHY,38.84324728701481,-7.601065906993794
jpr_20240528_AB01_MS_aligned_sun-all,27,35,2272,1512,4300311.476897081,621408.7849463074,0.558908,0.8247159090909091,HEALTHY,38.843246845454715,-7.601029044214057
jpr_20240528_AB01_MS_aligned_sun-all,27,36,2336,1512,4300311.476897081,621411.9849462883,0.528328,0.7588068181818182,HEALTHY,38.84324640388299,-7.600992181435127
jpr_20240528_AB01_MS_aligned_sun-all,27,37,2400,1512,4300311.476897081,621415.1849462691,0.53123105,0.7755681818181818,HEALTHY,38.84324596229963,-7.6009553186570065
jpr_20240528_AB01_MS_aligned_sun-all,27,38,2464,1512,4300311.476897081,621418.38494625,0.56921834,0.709659090909091,HEALTHY,38.843245520704656,-7.600918455879694
jpr_20240528_AB01_MS_aligned_sun-all,27,39,2528,1512,4300311.476897081,621421.5849462309,0.47291338,0.8278409090909091,HEALTHY,38.84324507909804,-7.600881593103192
jpr_20240528_AB01_MS_aligned_sun-all,27,40,2592,1512,4300311.476897081,621424.7849462117,0.4340028,0.9985795454545454,HEALTHY,38.843244637479806,-7.600844730327497
jpr_20240528_AB01_MS_aligned_sun-all,27,41,2656,1512,4300311.476897081,621427.9849461927,0.39905366,1.0,HEALTHY,38.843244195849934,-7.600807867552608
jpr_20240528_AB01_MS_aligned_sun-all,27,42,2720,1512,4300311.476897081,621431.1849461736,0.40360516,1.0,HEALTHY,38.84324375420845,-7.60077100477853
jpr_20240528_AB01_MS_aligned_sun-all,27,43,2784,1512,4300311.476897081,621434.3849461544,0.5024838,1.0,HEALTHY,38.843243312555316,-7.60073414200526
jpr_20240528_AB01_MS_aligned_sun-all,27,44,2848,1512,4300311.476897081,621437.5849461353,0.53883475,0.9255681818181818,HEALTHY,38.84324287089056,-7.6006972792328
jpr_20240528_AB01_MS_aligned_sun-all,27,45,2912,1512,4300311.476897081,621440.7849461162,0.5580261,0.8088068181818182,HEALTHY,38.84324242921418,-7.600660416461149
jpr_20240528_AB01_MS_aligned_sun-all,27,46,2976,1512,4300311.476897081,621443.984946097,0.56658477,0.8014204545454545,HEALTHY,38.84324198752617,-7.600623553690306
jpr_20240528_AB01_MS_aligned_sun-all,27,47,3040,1512,4300311.476897081,621447.184946078,0.55248046,0.8440340909090909,HEALTHY,38.84324154582652,-7.600586690920269
jpr_20240528_AB01_MS_aligned_sun-all,27,48,3104,1512,4300311.476897081,621450.3849460589,0.5505181,0.821590909090909,HEALTHY,38.843241104115265,-7.600549828151043
jpr_20240528_AB01_MS_aligned_sun-all,27,49,3168,1512,4300311.476897081,621453.5849460397,0.5415294,0.8113636363636364,HEALTHY,38.843240662392354,-7.6005129653826256
jpr_20240528_AB01_MS_aligned_sun-all,28,0,32,1567,4300308.727088111,621296.7849469767,0.55099297,0.9201704545454544,HEALTHY,38.843237520351664,-7.602319726730859
jpr_20240528_AB01_MS_aligned_sun-all,28,1,96,1567,4300308.727088111,621299.9849469576,0.5466217,0.825,HEALTHY,38.84323707918734,-7.60228286393642
jpr_20240528_AB01_MS_aligned_sun-all,28,2,160,1567,4300308.727088111,621303.1849469384,0.5927039,0.7994318181818182,HEALTHY,38.843236638011376,-7.602246001142789
jpr_20240528_AB01_MS_aligned_sun-all,28,3,224,1567,4300308.727088111,621306.3849469193,0.54145384,0.8,HEALTHY,38.84323619682378,-7.6022091383499655
jpr_20240528_AB01_MS_aligned_sun-all,28,4,288,1567,4300308.727088111,621309.5849469001,0.5047168,0.7008522727272727,HEALTHY,38.84323575562457,-7.602172275557951
jpr_20240528_AB01_MS_aligned_sun-all,28,5,352,1567,4300308.727088111,621312.784946881,0.55176204,0.7349431818181819,HEALTHY,38.843235314413725,-7.602135412766745
jpr_20240528_AB01_MS_aligned_sun-all,28,6,416,1567,4300308.727088111,621315.9849468619,0.45027196,0.8730113636363637,HEALTHY,38.84323487319126,-7.602098549976344
jpr_20240528_AB01_MS_aligned_sun-all,28,7,480,1567,4300308.727088111,621319.1849468428,0.4946678,0.809375,HEALTHY,38.84323443195715,-7.602061687186752
jpr_20240528_AB01_MS_aligned_sun-all,28,8,544,1567,4300308.727088111,621322.3849468237,0.50403327,0.8184659090909091,HEALTHY,38.84323399071142,-7.602024824397967
jpr_20240528_AB01_MS_aligned_sun-all,28,9,608,1567,4300308.727088111,621325.5849468046,0.5279338,0.8147727272727273,HEALTHY,38.84323354945406,-7.601987961609992
jpr_20240528_AB01_MS_aligned_sun-all,28,10,672,1567,4300308.727088111,621328.7849467854,0.5452326,0.7846590909090909,HEALTHY,38.84323310818507,-7.601951098822823
jpr_20240528_AB01_MS_aligned_sun-all,28,11,736,1567,4300308.727088111,621331.9849467663,0.53317314,0.8696022727272728,HEALTHY,38.843232666904456,-7.601914236036464
jpr_20240528_AB01_MS_aligned_sun-all,28,12,800,1567,4300308.727088111,621335.1849467471,0.513942,0.8389204545454545,HEALTHY,38.84323222561221,-7.601877373250912
jpr_20240528_AB01_MS_aligned_sun-all,28,13,864,1567,4300308.727088111,621338.3849467281,0.5370449,0.7556818181818182,HEALTHY,38.84323178430832,-7.601840510466166
jpr_20240528_AB01_MS_aligned_sun-all,28,14,928,1567,4300308.727088111,621341.584946709,0.5074097,0.7636363636363637,HEALTHY,38.84323134299283,-7.601803647682229
jpr_20240528_AB01_MS_aligned_sun-all,28,15,992,1567,4300308.727088111,621344.7849466898,0.5683288,0.8642045454545455,HEALTHY,38.84323090166569,-7.601766784899103
jpr_20240528_AB01_MS_aligned_sun-all,28,16,1056,1567,4300308.727088111,621347.9849466707,0.5455468,0.9082386363636364,HEALTHY,38.84323046032693,-7.601729922116781
jpr_20240528_AB01_MS_aligned_sun-all,28,17,1120,1567,4300308.727088111,621351.1849466516,0.58500373,0.81875,HEALTHY,38.84323001897654,-7.601693059335271
jpr_20240528_AB01_MS_aligned_sun-all,28,18,1184,1567,4300308.727088111,621354.3849466324,0.5356675,0.8068181818181818,HEALTHY,38.84322957761452,-7.601656196554567
jpr_20240528_AB01_MS_aligned_sun-all,28,19,1248,1567,4300308.727088111,621357.5849466133,0.5293944,0.8113636363636364,HEALTHY,38.843229136240865,-7.601619333774671
jpr_20240528_AB01_MS_aligned_sun-all,28,20,1312,1567,4300308.727088111,621360.7849465943,0.5484104,0.8164772727272728,HEALTHY,38.8432286948556,-7.601582470995583
jpr_20240528_AB01_MS_aligned_sun-all,28,21,1376,1567,4300308.727088111,621363.9849465751,0.5801962,0.8130681818181819,HEALTHY,38.84322825345869,-7.601545608217302
jpr_20240528_AB01_MS_aligned_sun-all,28,22,1440,1567,4300308.727088111,621367.184946556,0.5450802,0.7809659090909091,HEALTHY,38.843227812050166,-7.6015087454398325
jpr_20240528_AB01_MS_aligned_sun-all,28,23,1504,1567,4300308.727088111,621370.3849465369,0.504217,0.8494318181818182,HEALTHY,38.84322737062999,-7.601471882663168
jpr_20240528_AB01_MS_aligned_sun-all,28,24,1568,1567,4300308.727088111,621373.5849465177,0.4815052,0.93125,HEALTHY,38.8432269291982,-7.601435019887313
jpr_20240528_AB01_MS_aligned_sun-all,28,25,1632,1567,4300308.727088111,621376.7849464986,0.52102524,0.7625,HEALTHY,38.843226487754784,-7.601398157112267
jpr_20240528_AB01_MS_aligned_sun-all,28,26,1696,1567,4300308.727088111,621379.9849464794,0.5484757,0.8019886363636364,HEALTHY,38.84322604629974,-7.601361294338028
jpr_20240528_AB01_MS_aligned_sun-all,28,27,1760,1567,4300308.727088111,621383.1849464604,0.5709877,0.7383522727272728,HEALTHY,38.84322560483306,-7.6013244315645965
jpr_20240528_AB01_MS_aligned_sun-all,28,28,1824,1567,4300308.727088111,621386.3849464413,0.5249922,0.9045454545454544,HEALTHY,38.84322516335475,-7.601287568791975
jpr_20240528_AB01_MS_aligned_sun-all,28,29,1888,1567,4300308.727088111,621389.5849464221,0.508864,0.9116477272727272,HEALTHY,38.843224721864814,-7.601250706020163
jpr_20240528_AB01_MS_aligned_sun-all,28,30,1952,1567,4300308.727088111,621392.784946403,0.5330649,0.8011363636363636,HEALTHY,38.843224280363245,-7.601213843249157
jpr_20240528_AB01_MS_aligned_sun-all,28,31,2016,1567,4300308.727088111,621395.9849463839,0.5395896,0.7681818181818182,HEALTHY,38.843223838850065,-7.601176980478959
jpr_20240528_AB01_MS_aligned_sun-all,28,32,2080,1567,4300308.727088111,621399.1849463647,0.5466674,0.8423295454545454,HEALTHY,38.84322339732523,-7.601140117709572
jpr_20240528_AB01_MS_aligned_sun-all,28,33,2144,1567,4300308.727088111,621402.3849463456,0.55135125,0.7690340909090909,HEALTHY,38.84322295578879,-7.601103254940991
jpr_20240528_AB01_MS_aligned_sun-all,28,34,2208,1567,4300308.727088111,621405.5849463266,0.5289796,0.8863636363636364,HEALTHY,38.84322251424071,-7.6010663921732196
jpr_20240528_AB01_MS_aligned_sun-all,28,35,2272,1567,4300308.727088111,621408.7849463074,0.5393501,0.7920454545454545,HEALTHY,38.843222072681,-7.601029529406256
jpr_20240528_AB01_MS_aligned_sun-all,28,36,2336,1567,4300308.727088111,621411.9849462883,0.5395442,0.7815340909090909,HEALTHY,38.84322163110966,-7.600992666640101
jpr_20240528_AB01_MS_aligned_sun-all,28,37,2400,1567,4300308.727088111,621415.1849462691,0.5674779,0.803409090909091,HEALTHY,38.8432211895267,-7.600955803874756
jpr_20240528_AB01_MS_aligned_sun-all,28,38,2464,1567,4300308.727088111,621418.38494625,0.5062939,0.8394886363636364,HEALTHY,38.8432207479321,-7.6009189411102165
jpr_20240528_AB01_MS_aligned_sun-all,28,39,2528,1567,4300308.727088111,621421.5849462309,0.54410005,0.8224431818181818,HEALTHY,38.84322030632588,-7.600882078346489
jpr_20240528_AB01_MS_aligned_sun-all,28,40,2592,1567,4300308.727088111,621424.7849462117,0.5096372,0.8477272727272728,HEALTHY,38.84321986470803,-7.600845215583568
jpr_20240528_AB01_MS_aligned_sun-all,28,41,2656,1567,4300308.727088111,621427.9849461927,0.4594072,0.8394886363636364,HEALTHY,38.84321942307856,-7.6008083528214545
jpr_20240528_AB01_MS_aligned_sun-all,28,42,2720,1567,4300308.727088111,621431.1849461736,0.43152228,0.9982954545454544,HEALTHY,38.84321898143744,-7.6007714900601515
jpr_20240528_AB01_MS_aligned_sun-all,28,43,2784,1567,4300308.727088111,621434.3849461544,0.41358435,1.0,HEALTHY,38.8432185397847,-7.600734627299656
jpr_20240528_AB01_MS_aligned_sun-all,28,44,2848,1567,4300308.727088111,621437.5849461353,0.4439046,1.0,HEALTHY,38.843218098120346,-7.60069776453997
jpr_20240528_AB01_MS_aligned_sun-all,28,45,2912,1567,4300308.727088111,621440.7849461162,0.4769043,0.9630681818181818,HEALTHY,38.843217656444345,-7.600660901781094
jpr_20240528_AB01_MS_aligned_sun-all,28,46,2976,1567,4300308.727088111,621443.984946097,0.5383147,0.884090909090909,HEALTHY,38.84321721475672,-7.600624039023024
jpr_20240528_AB01_MS_aligned_sun-all,28,47,3040,1567,4300308.727088111,621447.184946078,0.5524698,0.8519886363636363,HEALTHY,38.84321677305747,-7.600587176265764
jpr_20240528_AB01_MS_aligned_sun-all,28,48,3104,1567,4300308.727088111,621450.3849460589,0.58072656,0.7769886363636364,HEALTHY,38.84321633134659,-7.600550313509313
jpr_20240528_AB01_MS_aligned_sun-all,28,49,3168,1567,4300308.727088111,621453.5849460397,0.58759487,0.7196022727272727,HEALTHY,38.84321588962408,-7.600513450753669
jpr_20240528_AB01_MS_aligned_sun-all,29,0,32,1622,4300305.977279141,621296.7849469767,0.5512424,0.9642045454545456,HEALTHY,38.843212747564245,-7.602320211475348
jpr_20240528_AB01_MS_aligned_sun-all,29,1,96,1622,4300305.977279141,621299.9849469576,0.5600036,0.8383522727272728,HEALTHY,38.843212306400304,-7.6022833486936845
jpr_20240528_AB01_MS_aligned_sun-all,29,2,160,1622,4300305.977279141,621303.1849469384,0.5837127,0.7681818181818182,HEALTHY,38.84321186522473,-7.602246485912829
jpr_20240528_AB01_MS_aligned_sun-all,29,3,224,1622,4300305.977279141,621306.3849469193,0.52478474,0.8585227272727273,HEALTHY,38.843211424037534,-7.60220962313278
jpr_20240528_AB01_MS_aligned_sun-all,29,4,288,1622,4300305.977279141,621309.5849469001,0.5143573,0.8144886363636363,HEALTHY,38.84321098283871,-7.6021727603535405
jpr_20240528_AB01_MS_aligned_sun-all,29,5,352,1622,4300305.977279141,621312.784946881,0.53455484,0.8323863636363636,HEALTHY,38.84321054162825,-7.602135897575107
jpr_20240528_AB01_MS_aligned_sun-all,29,6,416,1622,4300305.977279141,621315.9849468619,0.43945652,0.93125,HEALTHY,38.84321010040617,-7.602099034797483
jpr_20240528_AB01_MS_aligned_sun-all,29,7,480,1622,4300305.977279141,621319.1849468428,0.47381824,0.8210227272727273,HEALTHY,38.84320965917246,-7.602062172020664
jpr_20240528_AB01_MS_aligned_sun-all,29,8,544,1622,4300305.977279141,621322.3849468237,0.50097996,0.8096590909090909,HEALTHY,38.84320921792711,-7.602025309244655
jpr_20240528_AB01_MS_aligned_sun-all,29,9,608,1622,4300305.977279141,621325.5849468046,0.4980802,0.7559659090909091,HEALTHY,38.84320877667014,-7.601988446469453
jpr_20240528_AB01_MS_aligned_sun-all,29,10,672,1622,4300305.977279141,621328.7849467854,0.48663652,0.9571022727272728,HEALTHY,38.84320833540153,-7.601951583695061
jpr_20240528_AB01_MS_aligned_sun-all,29,11,736,1622,4300305.977279141,621331.9849467663,0.49854195,0.9019886363636364,HEALTHY,38.8432078941213,-7.601914720921474
jpr_20240528_AB01_MS_aligned_sun-all,29,12,800,1622,4300305.977279141,621335.1849467471,0.5413313,0.8383522727272728,HEALTHY,38.843207452829446,-7.601877858148697
jpr_20240528_AB01_MS_aligned_sun-all,29,13,864,1622,4300305.977279141,621338.3849467281,0.6255081,0.8036931818181818,HEALTHY,38.843207011525955,-7.601840995376727
jpr_20240528_AB01_MS_aligned_sun-all,29,14,928,1622,4300305.977279141,621341.584946709,0.5654376,0.865909090909091,HEALTHY,38.84320657021084,-7.601804132605566
jpr_20240528_AB01_MS_aligned_sun-all,29,15,992,1622,4300305.977279141,621344.7849466898,0.5398796,0.8616477272727273,HEALTHY,38.84320612888409,-7.601767269835213
jpr_20240528_AB01_MS_aligned_sun-all,29,16,1056,1622,4300305.977279141,621347.9849466707,0.5301235,0.8130681818181819,HEALTHY,38.843205687545726,-7.601730407065667
jpr_20240528_AB01_MS_aligned_sun-all,29,17,1120,1622,4300305.977279141,621351.1849466516,0.52779096,0.8082386363636364,HEALTHY,38.843205246195716,-7.601693544296929
jpr_20240528_AB01_MS_aligned_sun-all,29,18,1184,1622,4300305.977279141,621354.3849466324,0.5460609,0.7897727272727273,HEALTHY,38.843204804834095,-7.601656681529
jpr_20240528_AB01_MS_aligned_sun-all,29,19,1248,1622,4300305.977279141,621357.5849466133,0.5639339,0.8110795454545454,HEALTHY,38.84320436346084,-7.601619818761879
jpr_20240528_AB01_MS_aligned_sun-all,29,20,1312,1622,4300305.977279141,621360.7849465943,0.49581492,0.8613636363636363,HEALTHY,38.84320392207594,-7.601582955995564
jpr_20240528_AB01_MS_aligned_sun-all,29,21,1376,1622,4300305.977279141,621363.9849465751,0.58730847,0.8920454545454546,HEALTHY,38.84320348067943,-7.601546093230059
jpr_20240528_AB01_MS_aligned_sun-all,29,22,1440,1622,4300305.977279141,621367.184946556,0.55277485,0.8107954545454545,HEALTHY,38.84320303927127,-7.601509230465362
jpr_20240528_AB01_MS_aligned_sun-all,29,23,1504,1622,4300305.977279141,621370.3849465369,0.52440256,0.7764204545454545,HEALTHY,38.843202597851516,-7.601472367701474
jpr_20240528_AB01_MS_aligned_sun-all,29,24,1568,1622,4300305.977279141,621373.5849465177,0.47348583,0.9079545454545456,HEALTHY,38.843202156420105,-7.601435504938395
jpr_20240528_AB01_MS_aligned_sun-all,29,25,1632,1622,4300305.977279141,621376.7849464986,0.51133096,0.925,HEALTHY,38.84320171497707,-7.6013986421761235
jpr_20240528_AB01_MS_aligned_sun-all,29,26,1696,1622,4300305.977279141,621379.9849464794,0.5481707,0.7960227272727273,HEALTHY,38.84320127352241,-7.601361779414658
jpr_20240528_AB01_MS_aligned_sun-all,29,27,1760,1622,4300305.977279141,621383.1849464604,0.55115753,0.9417613636363636,HEALTHY,38.84320083205612,-7.6013249166540025
jpr_20240528_AB01_MS_aligned_sun-all,29,28,1824,1622,4300305.977279141,621386.3849464413,0.5257734,0.8747159090909091,HEALTHY,38.8432003905782,-7.601288053894156
jpr_20240528_AB01_MS_aligned_sun-all,29,29,1888,1622,4300305.977279141,621389.5849464221,0.47806448,0.9355113636363636,HEALTHY,38.84319994908865,-7.601251191135116
jpr_20240528_AB01_MS_aligned_sun-all,29,30,1952,1622,4300305.977279141,621392.784946403,0.5246998,0.8480113636363636,HEALTHY,38.84319950758748,-7.601214328376885
jpr_20240528_AB01_MS_aligned_sun-all,29,31,2016,1622,4300305.977279141,621395.9849463839,0.51926917,0.8244318181818182,HEALTHY,38.843199066074675,-7.601177465619464
jpr_20240528_AB01_MS_aligned_sun-all,29,32,2080,1622,4300305.977279141,621399.1849463647,0.53688014,0.7957386363636364,HEALTHY,38.84319862455025,-7.601140602862849
jpr_20240528_AB01_MS_aligned_sun-all,29,33,2144,1622,4300305.977279141,621402.3849463456,0.6080029,0.8130681818181819,HEALTHY,38.84319818301418,-7.601103740107043
jpr_20240528_AB01_MS_aligned_sun-all,29,34,2208,1622,4300305.977279141,621405.5849463266,0.55548704,0.7769886363636364,HEALTHY,38.84319774146649,-7.6010668773520464
jpr_20240528_AB01_MS_aligned_sun-all,29,35,2272,1622,4300305.977279141,621408.7849463074,0.5654226,0.803125,HEALTHY,38.84319729990717,-7.601030014597858
jpr_20240528_AB01_MS_aligned_sun-all,29,36,2336,1622,4300305.977279141,621411.9849462883,0.5424229,0.8832386363636363,HEALTHY,38.84319685833621,-7.600993151844478
jpr_20240528_AB01_MS_aligned_sun-all,29,37,2400,1622,4300305.977279141,621415.1849462691,0.5477527,0.7957386363636364,HEALTHY,38.84319641675364,-7.600956289091905
jpr_20240528_AB01_MS_aligned_sun-all,29,38,2464,1622,4300305.977279141,621418.38494625,0.5205083,0.7585227272727273,HEALTHY,38.84319597515944,-7.600919426340143
jpr_20240528_AB01_MS_aligned_sun-all,29,39,2528,1622,4300305.977279141,621421.5849462309,0.55590796,0.7948863636363637,HEALTHY,38.84319553355361,-7.600882563589189
jpr_20240528_AB01_MS_aligned_sun-all,29,40,2592,1622,4300305.977279141,621424.7849462117,0.54920393,0.8323863636363636,HEALTHY,38.843195091936146,-7.600845700839043
jpr_20240528_AB01_MS_aligned_sun-all,29,41,2656,1622,4300305.977279141,621427.9849461927,0.5145867,0.8201704545454546,HEALTHY,38.84319465030705,-7.600808838089704
jpr_20240528_AB01_MS_aligned_sun-all,29,42,2720,1622,4300305.977279141,621431.1849461736,0.49598804,0.8326704545454545,HEALTHY,38.843194208666326,-7.600771975341176
jpr_20240528_AB01_MS_aligned_sun-all,29,43,2784,1622,4300305.977279141,621434.3849461544,0.4946072,0.8715909090909091,HEALTHY,38.84319376701398,-7.600735112593456
